module_genes	seed	module_score	node_score	edge_score	n_edges	z_perm
DNM2 MYC REV1 STAT3	REV1	11.5086200604451	8.629083409358875	2.8795366510862253	3	6.0041398083361335
B4GALT5 CHEK2 CRP MAPK1 MYB	B4GALT5	12.51322806557684	8.755689907093744	3.7575381584830945	4	6.914717586722735
CD40 SLC39A13 SLC39A7	SLC39A13	11.143312532830803	10.154572618257621	0.9887399145731831	2	6.371651401723001
CXCR4 CXCR5 GXYLT1 JAK2 P4HB STAT5A	GXYLT1	13.127463526427368	9.606402266274397	3.5210612601529707	5	6.919799479600538
PHLDA3 RARS2 YY1	RARS2	6.983876463373701	4.504622946192833	2.4792535171808674	2	3.0729403644074074
EIF4ENIF1 KPNB1 NIN	EIF4ENIF1	7.662455698222365	6.889348243785413	0.7731074544369517	2	3.71743694487256
BCL2L15 CDNF MANF	CDNF	4.102391258733137	2.479868178132797	1.62252308060034	2	1.4457112399419747
C16orf74 CCRN4L ITK LCK UNC119	UNC119	8.33591376189468	4.252520198976855	4.083393562917824	4	3.8764566496918755
CCNB1IP1 LYPLA2 PIH1D1 UBE2L3	CCNB1IP1	9.520079337329333	5.300707653249315	4.219371684080018	3	4.892251597318208
ITPRIPL2 MYH6	ITPRIPL2	2.7801862895501004	1.8264797477545525	0.953706541795548	1	0.7349421139064749
ITCH KPNB1 NDFIP1 TSPAN3	TSPAN3	9.391891354969532	7.53521087626192	1.8566804787076128	3	4.778428057993512
ALDH18A1 HSPD1 METTL21B SUPV3L1	SUPV3L1	9.228189617919758	6.062102853673521	3.1660867642462382	3	4.903421653310654
KPNB1 LYG2 PLCD1 PYHIN1	LYG2	8.47911591182607	6.32046863094	2.158647280886071	3	4.1122340669786075
GRB2 JAK1 LTBP3 PIK3R2	LTBP3	12.18529493624017	9.097325871622656	3.0879690646175164	3	6.4931664975695345
AGAP2 HAVCR2 HLA-DRA PLCG1 ZMYM6	ZMYM6	14.180025969114748	10.320460623634501	3.859565345480245	4	7.849518147072542
MATN1 MATN2	MATN1	3.1888694115371266	1.7336987333297564	1.45517067820737	1	0.9901565412205745
C1orf52 FAM109A GPX7 ZC3HAV1L	FAM109A	10.31624847799804	6.636910766787343	3.6793377112106964	3	5.520736922372405
ADRB2 AGAP2 EGLN3 HNRNPK JAK1 PLCG1	ADRB2	15.400275348489831	9.467969149330862	5.932306199158969	5	8.537911101337915
ARHGAP31 CDC42 GNG2	GNG2	9.352418999370276	6.054008800261494	3.2984101991087815	2	4.78668322506303
BAG6 DRG1 MAST3 NADK TRIM14	NADK	14.819264336517882	10.991873661564929	3.8273906749529507	4	8.033081962225268
C1QL1 CBLN4	C1QL1	4.86894250897145	3.1257308325800404	1.74321167639141	1	2.0523158623260587
ATF6B BOC OS9 SETD2 SHH	BOC	12.115139919496361	10.081650001043132	2.033489918453229	4	6.350193889777538
DNAJC28 LRRC46	DNAJC28	3.652514857225903	3.5409889624180213	0.111525894807882	1	1.2308349964931249
HIST1H2BC HIST1H3E HIST1H3F HIST1H4H	HIST1H2BC	11.970466452982109	8.11530484683039	3.855161606151717	6	6.396253778329195
CHP2 SLC9A4	SLC9A4	4.466457394781848	2.9932770147225285	1.47318038005932	1	1.9610999637000714
CXCR4 ELANE JAK2 STAT3	ELANE	12.037039689131714	8.99833021802307	3.0387094711086444	4	6.857785782143639
CLIC1 HSPG2 SDF2L1 VWA1	HSPG2	9.882315481544088	7.382248552349084	2.500066929195004	3	4.9724496700161325
HIST1H1E RRP12 TRIM71	HIST1H1E	9.35436176056409	6.907149422944571	2.4472123376195194	2	5.1348236192806676
PTH1R PTH2	PTH2	6.30236213907769	5.877858970291093	0.424503168786598	1	3.101524891572197
H2AFX HIST1H2BD HIST1H2BO SMARCA4	HIST1H2BO	10.568246384110813	7.391307597720945	3.176938786389868	3	5.610299321542132
ADAMTSL4 CHCHD2 TAPBPL	ADAMTSL4	7.829052397099984	5.940519217082553	1.8885331800174305	2	4.006777295761683
FCRL3 IQGAP1 MLXIPL PRKACG TSG101	PRKACG	11.257949506569664	8.00446756206864	3.2534819445010235	4	5.704035587769549
BAG6 FBXO7 ORC3 POLR2K	POLR2K	12.352779825237821	7.626615788068095	4.726164037169727	3	6.53685987527552
BAG6 OSBPL9 TRIM14	OSBPL9	10.864236737603584	7.947788528975602	2.9164482086279815	2	5.888595112502015
ALDH3A2 SMPD1 TNFRSF1A	ALDH3A2	7.6535053392722086	4.174562255656113	3.4789430836160955	2	3.7051700702664023
AGAP2 PLCG1 SH2D1B SLAMF6	SLAMF6	11.809003734174716	7.770254150718676	4.03874958345604	3	6.608919143768125
CADM1 CTDSPL KIAA1549	KIAA1549	5.898611088484923	4.292484297406114	1.6061267910788088	2	2.3860778875185393
AGPAT4-IT1 EGFR ERRFI1 FCRL3 VARS	AGPAT4-IT1	12.474775284255745	9.029108810427445	3.4456664738283003	4	6.422393501854463
IFI16 RRP12 ZNF638	ZNF638	7.596974498692592	5.706442886568579	1.8905316121240139	2	3.982405890053583
ANP32B MYNN	ANP32B	6.555652321755631	6.431251172362114	0.124401149393517	1	3.3368759525647214
PSMC3 RNASEH2C TNFRSF1A ZFYVE16	ZFYVE16	10.132390266884123	7.045754067849436	3.0866361990346873	3	5.284565292128287
BRD2 DAXX HIST1H3A PHF1 PRDM2	PRDM2	12.965167139884375	11.445396741301861	1.519770398582513	4	7.045610941637301
CHEK2 MAPK1 NCF4	NCF4	12.008408729671165	8.261411222528059	3.7469975071431065	2	6.52463473472552
FEM1C MALT1	FEM1C	6.368586965120828	5.461760138299631	0.906826826821197	1	3.098873050608011
ABCE1 CHEK2 MAPK1 PSMD13 STARD9	STARD9	11.80184820329066	7.4848980033979995	4.31695019989266	4	6.065545475131495
DAXX HIST1H1T HIST1H3A NAT10 PHF1	HIST1H1T	11.69254758060257	8.755988155837851	2.9365594247647184	4	6.209253560378594
CXCR4 CXCR5 ELANE RFTN1 SDC1	RFTN1	12.30763551403678	8.132817608518796	4.174817905517985	4	6.42511325476105
CNOT7 DAXX HIST1H3A PHF1	CNOT7	10.950521820643017	9.06882132725006	1.8817004933929575	3	5.711514803218988
ABCE1 CHEK2 GLB1 MAPK1	GLB1	11.317115776466949	7.64658075130585	3.670535025161099	3	6.20164112730832
ADRA2B DNM2 GGA1 LRP3	ADRA2B	9.809150526291425	5.331829474350865	4.477321051940559	3	5.050694088575473
HSPA1A MCM5 MCPH1 SAE1	MCPH1	12.853904677499667	8.876791335864255	3.9771133416354116	3	6.748220829833642
DDX6 PNRC2 SHMT1	PNRC2	9.84312410061274	7.220726794255651	2.6223973063570902	2	5.16518892202239
ASB8 IKZF3 KLC1 MCM7 ORC3	ASB8	10.684913919057486	6.477292100566818	4.207621818490669	4	5.494390057068536
AGTRAP HIST1H4G ZNF391	ZNF391	7.1793894899571065	5.540745364382719	1.6386441255743875	2	3.573440688291198
CABLES1 FIBP	FIBP	5.413849886169755	3.3385589855164954	2.07529090065326	1	2.5454877642707165
EIF4EBP2 MAPK1 RPTOR	EIF4EBP2	10.388922426609984	6.271665609931045	4.117256816678938	2	5.696543470707732
HSPA1A SAE1 USP39 ZNHIT2	USP39	11.705938350293497	8.715503209509935	2.990435140783563	3	6.040086250322637
FLVCR2 RFXANK SHMT2	FLVCR2	7.862897806033716	5.424653780189589	2.438244025844127	2	3.9615702734074696
ADA NAA50 SERPINB5	ADA	6.3079196766057875	3.835699558728862	2.4722201178769256	2	2.84426914529084
CISD2 PVR TCTN3 TM9SF2	TM9SF2	9.187992523408472	6.339543027465299	2.8484494959431705	3	4.398806715693041
C19orf26 CLIC1 PFDN6 PPP1CC	C19orf26	10.595302347657933	8.559024190175075	2.036278157482858	3	5.53610927361418
FAM26D POLDIP2 RAB11B SELENBP1 TAB1	FAM26D	8.565473001666719	4.770278242776983	3.7951947588897363	4	3.917029505722313
CIITA NEK1 XPO1	NEK1	9.69520366950946	6.735330704320588	2.9598729651888713	2	4.968805749836767
SCAP STAP2 STAT3	STAP2	9.800055048410874	7.301433840118588	2.498621208292285	2	5.071248960654316
DPM1 DPM2 EGFR FCRL3 VARS	DPM2	11.94432090175609	8.615240324205189	3.3290805775509	4	5.990284653345586
METTL16 YARS	YARS	5.930311318812663	4.670148684275303	1.26016263453736	1	2.7469996953114597
FBXL19 KLC1 ORC3 SKP1	FBXL19	11.818795032254584	6.29720967711947	5.521585355135114	3	6.637940349175434
HSP90AB1 UNC45B	UNC45B	2.740845331899355	1.9111512305414549	0.8296941013579	1	0.7377637550653724
FAU RPL5 RPS9 TAF7	TAF7	9.62042212779372	6.678948805243775	2.941473322549945	4	4.890510034839243
ACTR2 ALAD NDFIP1 UNK	ALAD	9.29192601060951	5.8967733819617205	3.3951526286477893	3	4.842418994858293
LBH PPP3CB	LBH	5.149150077108673	3.765498852495363	1.38365122461331	1	2.3858176228664396
FXYD3 SLC16A12	SLC16A12	3.731881894722937	1.413031700749847	2.31885019397309	1	1.4004075207359705
DDX6 PNRC1 SHMT1	PNRC1	10.486007204453832	7.079239617747495	3.4067675867063367	2	5.630578292932741
C15orf48 COX6A1 LXN	COX6A1	5.881781364906047	3.8385591627596125	2.043222202146435	2	2.70370523127533
HIF1AN NECAB3	NECAB3	2.6564107045843826	2.5694521024664163	0.0869586021179662	1	0.6829770063554997
BRD2 STAT3	BRD2	11.073324036167786	10.156454570890428	0.916869465277359	1	6.433017764286889
FIBP GRAMD1C	GRAMD1C	4.260681330591628	4.0613332258935975	0.19934810469803	1	1.7971704665893875
DOK2 TMEM38A	TMEM38A	3.212368256782227	1.6362762554301173	1.57609200135211	1	0.9539228140058248
CTNNB1 NEURL2	NEURL2	3.210130960776269	1.7823854276142292	1.42774553316204	1	1.048346994015204
IL7R SHC2 U2AF1 VEGFA	SHC2	9.885488168550804	6.383002560006975	3.5024856085438296	3	4.987051746256597
ATP6V1C2 ATP6V1E2 MRPL51 MRPS9 SKIV2L ZNF746	ATP6V1E2	13.0362033456367	8.824868530374106	4.211334815262593	5	6.785978354847467
MARS RELA	RELA	7.370460739548549	5.245617833474359	2.12484290607419	1	4.0040670675685766
ARC FER GRB2 JAK1 PIK3R2	ARC	13.136271395313951	9.57721965227336	3.5590517430405906	4	6.839501332878717
CISD2 PVR TCTN3 WLS	WLS	8.811757731810125	5.778622025391989	3.033135706418136	3	4.421308302697994
CGGBP1 RNF111	CGGBP1	3.715433702339087	3.573033518879186	0.142400183459901	1	1.4000832892539792
FUT11 WNT7A	FUT11	4.968612761173339	3.298216275668139	1.6703964855052	1	2.1450464139437515
HIST1H3D KIF11 NUP35 RING1	NUP35	11.352299890657964	9.32330448583535	2.028995404822612	3	6.000373370776897
CIITA KCTD3 XPO1	KCTD3	9.887384604742213	6.740710656288943	3.1466739484532686	2	5.326092645317236
CCDC126 GRB2 HTT PIK3R2	CCDC126	11.600521334979062	8.55546807849829	3.0450532564807715	3	6.375729723517104
AP1AR GGA1	AP1AR	3.891855169945486	3.736510626173175	0.155344543772311	1	1.485183157533975
C9orf139 LIPG PLS1	C9orf139	4.4725920399221515	3.325396875330308	1.1471951645918441	2	1.613924424744399
CD3D MAP3K11 MAPK8IP2 VCAM1 VCP	MAP3K11	11.677859104588109	7.121714464442142	4.556144640145965	4	6.13938015654109
ALDH18A1 HSPD1 METTL21B METTL8	METTL8	9.214696967245098	6.1174693692970905	3.0972275979480073	3	4.748190606237477
CDCA8 KIF20A LTBR PIAS2 TRAF3	KIF20A	9.746011564408184	7.235640949250362	2.51037061515782	4	4.783971210076628
CD27 CIB1 DGKD FEZ1	DGKD	7.080657323276803	4.79082532668141	2.289831996595393	3	3.152077459677802
ANXA7 CDK4 DMPK	DMPK	8.496126106552957	6.2540899909469685	2.2420361156059876	2	4.3212735053407725
AXIN1 DNMBP HIST1H4H RPS18 TUBG1	DNMBP	11.17067002426711	7.255304510958731	3.9153655133083802	4	5.568050339432985
IL10RB STAT3	IL10RB	8.889573484810693	6.915716990756103	1.97385649405459	1	5.172121497468503
ANKRD28 TBKBP1	TBKBP1	7.879472123799502	5.756253206144102	2.1232189176554	1	4.000263385390694
APP DNAJB7 SDF4 SPIC	SPIC	7.2264977418993475	4.382392831617819	2.8441049102815277	3	3.250222831266025
CALM3 FOXP1 NDFIP1 UNK	CALM3	10.513708818981813	7.76732953038236	2.7463792885994533	3	5.423574113398267
DCAF8 DNM2 MYC SEPSECS YBX1	SEPSECS	10.358294343096237	6.733425292206509	3.6248690508897266	5	5.539822391907822
HIST1H2AD HIST1H3E HIST1H3F PFKFB3	HIST1H2AD	14.068968742637978	10.264210556516154	3.804758186121824	4	7.953805016486503
CCDC155 CXCL9 DCBLD1 TNFSF14 TNFSF8	DCBLD1	10.88320844420149	6.698447959264811	4.18476048493668	4	5.528877645991969
FOXP1 QSER1	QSER1	5.778475546563223	5.391463607743305	0.387011938819918	1	2.8351026498065672
CAMK2G FCER1A GAB2 JAK2 MAPK3 MS4A2 STAT3	FCER1A	12.798539608841459	9.25405124735491	3.5444883614865486	8	6.764280864470832
CYBRD1 RAB7A	CYBRD1	4.1629733270501355	3.1469316262954456	1.01604170075469	1	1.7447033730520611
ANGPT2 FOXP1 ITGB1 NDFIP1 UNK	ANGPT2	10.920091631730525	8.074802506658271	2.845289125072253	4	5.6817049908148975
EPHB4 HLA-DRA PCDHGA5	PCDHGA5	8.63168966264975	7.2217054230122395	1.4099842396375102	2	4.421318911628418
HLA-DRA ICAM3 PRKCQ TAB1	ICAM3	13.121170421426992	8.950614084541064	4.170556336885928	3	7.099587128692002
WDR46 ZNF668 ZNF777	ZNF668	8.882957937062443	7.07258567920924	1.810372257853202	2	4.66864004915446
BCL10 TAB1 TLR3	TLR3	9.031594035391866	6.809857101083263	2.2217369343086038	2	4.723787355724193
CHAF1A EP300 OS9 SETD2 SP6	SP6	11.794204296659096	8.258703635697152	3.535500660961945	4	6.337032345102089
CLIC1 KPNB1 PAPOLA YAF2	PAPOLA	11.769161273747253	9.392232569783026	2.3769287039642264	3	6.609504738691067
HNRNPA0 PXK	PXK	3.099442518741719	3.046742053506488	0.0527004652352308	1	0.9721516335676085
ARL10 S1PR1	S1PR1	6.520375140539908	3.583680138249618	2.93669500229029	1	3.322926423700102
HSPA1A NR1H3 NR3C1 STAT3	NR1H3	13.530092240856312	11.217226449768864	2.312865791087449	3	7.466664874168343
RNF10 SMAD6 UBE2O	UBE2O	6.536060033720942	3.95634905426525	2.5797109794556916	2	2.819271207743201
ATP6V0A1 SCFD1 SLC35D3	SLC35D3	5.980107287993598	3.3721266773507517	2.6079806106428465	2	2.581962390231424
BAG6 FBXO7 MYO1F ORC3 OSTF1	MYO1F	11.830232408852599	7.429154818194069	4.40107759065853	4	6.001071896031074
ALKBH5 BCL10 ELAVL1 SLC30A7	ALKBH5	11.349266118942406	8.919314383126984	2.429951735815422	3	5.978335292655636
CXCR4 CXCR5 RAB6A SYT2 ZG16B	SYT2	10.28135778053649	6.595404105956696	3.6859536745797947	4	5.090595472303087
CBX6 HIST1H1B IL12B MGAT5 NCOR2	MGAT5	11.940249414129642	7.548893211230541	4.3913562028991	4	5.963873857400775
BAG6 DRG1 GPN3 POLR2G TRIM14	GPN3	12.068098440389655	8.378560272252873	3.6895381681367816	4	6.223455059087397
CCT6A METTL21B MLX MXD1	MLX	11.186545798917185	7.871490457175611	3.315055341741576	3	5.870612066403839
TIFA TIFAB TNFAIP8	TIFA	6.824077256073918	4.227442562627803	2.5966346934461146	2	3.180330643370697
MAPK3 MARK3 RASGRF1	RASGRF1	8.895879180358165	7.959777154043054	0.9361020263151102	2	4.552767079324247
BAG6 KIF21B RAVER1	RAVER1	12.664319406116991	10.195137690541756	2.4691817155752327	2	7.232002275187918
ARID3C C14orf119	ARID3C	4.715467425902615	2.1818876393205042	2.53357978658211	1	2.046579203837117
CDX2 FOXE1 VARS	FOXE1	9.147150443154178	6.816675416861827	2.330475026292352	2	4.6522519865483245
IZUMO1 NDFIP1 UNK	NDFIP1	9.8854915395386	7.038078562049467	2.847412977489134	2	5.172040555144205
AHI1 DNAJB14 HSPA9 IQCB1 NCAPH2	DNAJB14	11.677506282369444	9.422193579371223	2.255312702998222	4	6.1575299439825315
LRP4 TYW3	TYW3	4.7800579298160715	3.619802272093321	1.16025565772275	1	2.1324562598791
CHEK2 DFFA DUSP12 MAPK1 MAT2A	DFFA	10.600581499498112	6.8020021515905675	3.7985793479075447	4	5.33442658658756
DHX38 HDAC3 PPP4C TBX3	DHX38	8.248143035253804	5.815936268149885	2.432206767103918	3	3.9292199946800084
HIST1H3C HIST1H3E PFKFB3	HIST1H3C	10.35778859194567	8.099018585983249	2.2587700059624214	2	5.626520020548105
HDAC1 SPI1 STAT1 TMEM54	TMEM54	10.786330070585937	6.98527025861039	3.8010598119755468	3	5.6897362982464585
BAG6 HOXA3 RBBP4 TRIM14	HOXA3	11.677435579109638	7.74852125957047	3.928914319539167	3	6.132393169504581
BAG6 KIF21B MAP3K4	MAP3K4	11.905043650815266	9.257848689303282	2.6471949615119827	2	6.518525234913197
CST3 CTSS	CST3	3.6301829878275687	3.541829417664954	0.0883535701626148	1	1.2577374565212258
IL12RB1 JAK2 STAT3 TM4SF19	TM4SF19	11.656231706112326	8.927971229755755	2.72826047635657	4	6.3186303860031545
C11orf30 IQCB1 MORF4L1 NCAPH2 ZNF335	ZNF335	12.108234445540937	9.142768322972127	2.9654661225688104	4	6.524459666320761
APOE ARFGAP1 ARFGAP2 RAB23 RIC8A	RIC8A	9.879807210186414	5.1157988245845845	4.76400838560183	4	4.7952452787133035
ATXN1 HSPA1A PECR UBE2E3	PECR	11.14385816694826	7.591434234195865	3.5524239327523945	3	5.92361101733675
KAT5 SLX1A TOP3A	TOP3A	10.144455841112256	8.167212462063308	1.9772433790489488	2	5.186511028273999
APP DNAJB7 SDF4	DNAJB7	7.099347048542003	3.858007296666493	3.2413397518755103	2	3.429463342722891
GNB1 MTNR1A VARS	GNB1	10.054181275062902	7.905553116486803	2.1486281585761002	2	5.110574200749325
MAPK1 POLD1 SSH1 STAT5A YWHAB	SSH1	12.285805904516469	8.181091503140136	4.10471440137633	4	6.511466694822884
CD200 CD200R1	CD200	3.6827723307257956	2.9414474074266725	0.741324923299123	1	1.333654460351222
DNM2 MYC STAT3 TTC5	TTC5	11.664366315241018	8.52860508681255	3.135761228428467	3	6.600646366675175
HLA-DMA HLA-DRA	HLA-DMA	11.117027517317386	10.679569946195825	0.437457571121561	1	6.098074221478574
REC8 SMC1B	SMC1B	4.224427362805232	2.482854499026972	1.74157286377826	1	1.660727898364483
ARL17A HSPB9 RNF19B USP12	ARL17A	7.862250656078928	5.828321429124426	2.0339292269545033	3	3.5719494611794333
CLTC HSPA1L PSMC3 TNFRSF1A TNFSF13	TNFSF13	12.506324433567128	9.55776033965653	2.9485640939105973	4	6.542534305077017
DNM2 MYC STAT3 XDH	XDH	11.712903586591391	8.88442635114823	2.8284772354431613	3	6.307053770702385
CDAN1 DPPA4 HIST1H3D HIST1H3E KIF11 PFKFB3	CDAN1	14.677666070491707	9.580617801447016	5.097048269044692	5	8.252135427229941
BCL10 CHMP1B ELAVL1 IST1 SLC30A7	IST1	10.975842840921533	8.380289088649713	2.5955537522718197	4	5.5499817667050895
HIST1H1B NLRP3 NSD1 PARP2	PARP2	9.072934157172499	5.876707039133915	3.196227118038585	3	4.527807487455602
C16orf72 IZUMO1 NDFIP1 UNK	C16orf72	10.169427767641864	7.57873914817552	2.5906886194663445	3	5.165598221126159
CTSK MMP13 MMP7	CTSK	5.7691420453417255	3.4932581983761453	2.27588384696558	2	2.6084362317625214
C12orf49 SLC30A7	C12orf49	7.853392137601776	6.362702144540796	1.49068999306098	1	4.135569288130995
GRAP2 GRB2 PIK3R2	GRAP2	10.254538078635449	7.951457670277364	2.3030804083580847	2	5.497659445239921
PVT1 RUNX3	PVT1	7.750003585931488	6.477392523892758	1.27261106203873	1	3.9587409234463737
METTL1 UBAC2 UBE3A	UBAC2	8.72445379887179	6.8943908702473955	1.830062928624393	2	4.466136638306602
CORO2A MBOAT7 MYO19 SLC5A8	CORO2A	8.135088368851504	5.878261819085941	2.2568265497655635	3	3.9068563711577755
MRPL35 MRPL51 MRPS9 TRA2A	MRPL35	10.59499228445816	5.56538650189902	5.029605782559139	4	5.329450824215242
NFATC3 ZMIZ1	NFATC3	6.166280948214492	5.216833473809244	0.949447474405249	1	2.9613375048153743
CD3G HLA-DRA LAT	LAT	10.945222865379312	8.246727279513616	2.6984955858656967	3	5.9748195783195275
CDIPT KCNK1	KCNK1	5.053473238743719	3.7664247877037793	1.28704845103994	1	2.240615444124039
IGF2BP3 KRI1 MED20 RPL6	KRI1	7.934338558321421	4.836548905404105	3.0977896529173163	3	3.7987243682079006
ATP6V0A1 GPCPD1 SLC35D3	GPCPD1	5.411154531847545	4.200975659874446	1.2101788719730995	2	2.2386191629059997
CIITA ETV3 PCDHB11 XPO1	ETV3	9.296355884063608	6.327309681039705	2.9690462030239035	3	4.6767820248203265
NGRN TRA2A	TRA2A	7.3917205088853795	4.97647769774658	2.4152428111388	1	3.925434608864383
PBX3 PKNOX1	PBX3	5.443759230431256	3.096914577910296	2.34684465252096	1	2.6030349683067264
CD19 CR2 FYN MYO18A STAT3	CR2	9.563645564305464	8.024124207905086	1.5395213564003756	4	4.795658012267801
CHAF1A NME2 PIH1D1 RPS3	NME2	9.296014118079706	5.767478896230035	3.528535221849671	3	4.793425163739686
CDK4 CHERP EGLN3 HIC2 KDM3B PLOD1	HIC2	14.191669514380342	9.106625176119763	5.0850443382605786	5	7.955904129112185
CIITA ICAM4 ITGAM SPI1	ICAM4	10.218181484679254	9.15955148201197	1.0586300026672848	3	5.256267570883931
DNAJC30 FUT1 NDUFS4 UQCRH	FUT1	8.897964522600246	5.349936520582735	3.548028002017511	3	4.335471626713618
ARHGAP32 BCAR1 LCK SH2D3A	SH2D3A	7.548654386544598	3.67509169035153	3.873562696193068	3	3.708327032586522
BAI1 GRB2 PIK3R2 SNTA1	BAI1	10.581092708208217	7.882668284231376	2.6984244239768413	3	5.480396184567522
DDX42 NXF1 PLCL2 RPS6KA4	PLCL2	7.307392777564734	4.319775410246425	2.9876173673183084	3	3.2673804667687025
ATP13A2 GAK TNK1	ATP13A2	6.619981074913101	3.3383958948056383	3.2815851801074625	2	3.2642791727401512
BAG6 DPEP3 HLA-A HSPA5 TAB1	DPEP3	11.228774266744033	9.713327222785416	1.5154470439586185	4	5.743699281015946
CDK6 FAM26E MEF2D SHMT2	FAM26E	6.931945429943259	3.5477201239779967	3.3842253059652614	3	2.9038515320774434
MEST MPZL2 MPZL3 SMYD3	SMYD3	7.94984714593841	5.297091396707991	2.6527557492304195	3	3.7823690258358478
ELAVL1 SEMA4D SLC30A7	SEMA4D	10.095975376490417	7.353451110993627	2.742524265496789	2	5.64135620758311
CBX6 HIST1H1B IL12B NCOR2	NCOR2	11.58874000952341	7.322692812731614	4.266047196791793	3	6.387786975119894
RNF4 WAC	WAC	3.2559502693093085	1.7560559263912483	1.49989434291806	1	1.0975215159853633
MYO18A NPEPPS TPM1 ZNF746	MYO18A	10.608611169275665	7.096938121350785	3.5116730479248806	3	5.636418147710752
CBFA2T2 ZNF652	ZNF652	4.363726318537106	3.42593994207437	0.937786376462736	1	1.8465224314631479
BAG6 KIF21B NUDT21 S100PBP TOP3B	S100PBP	12.870412676683287	9.718022510512423	3.152390166170864	4	6.893493715787222
HSPA1L NEDD4 PARP16 UBASH3B UBE2D3	PARP16	11.62110644160247	8.504982603818732	3.1161238377837375	4	5.850845409257424
AGAP2 CHAF1A JAK1 PLCG1	CHAF1A	13.518348889097108	9.697941633746165	3.820407255350944	3	7.917333015631955
PTRH2 RNF4 UBE2D3 ZNF362	ZNF362	10.635075442640538	6.0633074040977615	4.5717680385427775	3	5.334119298838589
HSCB MFN2 TSFM	MFN2	8.876213921659701	6.571014002651563	2.3051999190081385	2	4.570085560212346
ABCB5 IL31 JAK1 PRKACA STK11	ABCB5	10.937857331621913	6.438061583962612	4.499795747659303	4	5.79840189414873
DYNLT1 MAP3K2 NPEPPS PAFAH1B1	MAP3K2	9.133778667958566	6.64653869255564	2.487239975402926	3	4.554920870642942
FNDC5 TMCO3	FNDC5	5.572761492654401	3.286129818244821	2.28663167440958	1	2.598431402827203
FN1 HSPA1A SIPA1 VARS	SIPA1	12.976384705054704	10.832619070638534	2.143765634416168	3	7.157721245167922
CCDC116 CCDC85B PI4K2B SSSCA1	CCDC116	9.368405665721106	5.883681439566705	3.484724226154402	3	4.644117255534162
MAPK1 MYB PAX5	PAX5	10.662135300532578	8.140923872639819	2.521211427892758	3	5.633459184381576
FCRL3 SCNN1A TSG101 VPS37D	VPS37D	13.106530656737547	8.90867248587371	4.197858170863838	3	7.19487241594669
C3orf58 GFAP LTBR PIAS2 SOAT1 TRAF3	C3orf58	10.205475532849936	7.964573842865283	2.2409016899846534	5	4.9055170764978575
BAG6 HDAC3 KIF21B TBX3	TBX3	12.442015572991671	9.19311846196982	3.248897111021851	3	6.377588556471483
FMNL1 HMG20A HPCAL1 PTH2R SLC34A1	PTH2R	9.16337715060518	6.793216267097308	2.370160883507873	4	4.721751453152744
CD40 GRB10 HSPA1L MAP3K14 NOA1	NOA1	12.28135710324187	10.468932918919776	1.8124241843220923	4	6.5832150652698616
BAG6 DYNLT1 PAFAH1B1 PLA2G7 TRIM14	PLA2G7	11.73715382972141	8.149753333649864	3.587400496071549	5	6.092336012475706
IFNGR1 JAK2 STAT3	IFNGR1	10.765562487537506	8.018156348469674	2.747406139067832	2	6.160569549727232
C11orf65 DAPK1	C11orf65	2.6582478117403414	2.4896753889511802	0.168572422789161	1	0.6648279837194884
PDZK1 SLC15A2 SLC34A1	SLC15A2	8.305926447529155	5.605472729973316	2.7004537175558383	2	4.251339336878632
KRT15 LATS2 SIAH1 STAT3 TCHP UBE2D3	KRT15	11.473516814837591	7.357036158405827	4.116480656431763	5	5.685793239873215
ABHD8 ABI2 DRAP1 LMO2	ABHD8	7.729716019916218	5.338374768002519	2.391341251913698	3	3.5640275438114997
ANO8 COQ9 SCO2	ANO8	6.467507354174384	5.655898968344309	0.8116083858300751	2	2.7827003821152556
KIF2C MLLT10 TCP10L	MLLT10	5.883313191505483	3.6251975342124667	2.258115657293016	2	2.553118720404048
CLK1 NGRN SLFN5 TRA2A	SLFN5	8.55846360295096	5.736827574750295	2.8216360282006643	3	3.965573106869667
CHSY3 GDPD5 STK17B	GDPD5	6.0357019678633	3.1730168815034894	2.8626850863598112	2	2.665641300046126
PHLDA3 SLC25A29 TFB2M	SLC25A29	7.091347025271701	4.109505355868632	2.9818416694030683	2	3.403896235483161
BTG2 KLC1 ORC3 SKP1	BTG2	11.36029808731029	6.58618540174057	4.774112685569721	3	6.23786521434364
FAM49A FAM49B SELENBP1	FAM49A	5.823538949486663	2.9072818785701844	2.916257070916478	2	2.529591249160465
ATXN1 HSPA1A SAE1 TRIM38	TRIM38	12.976370549630467	9.61290655888911	3.363463990741356	4	6.874414915856611
CD2BP2 SART1	CD2BP2	7.3522191195781375	5.829330977684978	1.52288814189316	1	4.08108697541623
SPEF2 TSC22D2	SPEF2	5.544719394984481	3.475638394984481	2.069081	1	2.727019267720849
KAT5 RRM2 SLX1A TOP3A	RRM2	11.184024517752047	8.516173936861835	2.667850580890212	3	5.791578087317475
HIST1H3G RUVBL2 SLC7A6OS	SLC7A6OS	8.160322808285299	5.311784461988041	2.8485383462972576	2	4.097669049493077
ANAPC4 ITPR3 NANOG	ANAPC4	8.995276074484211	4.538676436277288	4.4565996382069235	2	4.69697146254055
FEM1A PPM1F	PPM1F	7.311421034142468	5.204094747554208	2.10732628658826	1	3.8174613335725898
